dataset,condition,run_index,run_seed,feature_id,display_name,relevance,confidence,request_key
colon,real,3,31,F001071,HTP-beta gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000593,GenBank accession H28711 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000523,GenBank accession H29170 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000951,GenBank accession D50063 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001989,GenBank accession H40891 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001720,GenBank accession R81170 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000455,GenBank accession R44770 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000298,GenBank accession Z11692 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000497,GenBank accession R98189 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000274,GenBank accession T69446 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001229,PPP5 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000619,GenBank accession H27771 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001278,GenBank accession R67027 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000499,GenBank accession H01677 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000180,TRIP1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001280,GenBank accession R62459 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000477,CD86 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000987,LAMB2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000100,GenBank accession T53396 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000054,GenBank accession R01182 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001260,GenBank accession L11373 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000490,GenBank accession D14043 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000083,GenBank accession D12686 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000184,FM1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000428,GenBank accession H41129 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001868,LPC gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001106,GenBank accession R97912 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000741,GRPR gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001037,GenBank accession M22632 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000378,GenBank accession H11095 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001176,GenBank accession H85528 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000756,CRP gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001666,GenBank accession D00596 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000498,GenBank accession R53936 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000538,TnC gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000070,GenBank accession H13281 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001304,GenBank accession T84481 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001221,p63 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000077,GenBank accession H05803 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001148,GenBank accession R39010 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000719,GenBank accession X07862 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001477,GenBank accession R15814 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001463,PCBD gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001482,GenBank accession R56630 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001672,tim1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001422,GenBank accession L19067 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000086,GenBank accession H64398 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000696,GenBank accession T83673 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000708,GenBank accession Z15009 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000586,GenBank accession T71643 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000845,GenBank accession H70609 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001439,GenBank accession H89481 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001419,GenBank accession R41673 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000878,GenBank accession R26146 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001170,GPS1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000767,GenBank accession H87465 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000050,GenBank accession H22688 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000725,MaTu MN gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001775,MUT gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000420,GenBank accession T72403 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000196,GenBank accession X15822 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000866,GenBank accession T41207 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001290,GenBank accession R71251 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001609,GenBank accession H09781 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000605,GenBank accession T73092 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001976,GenBank accession M63239 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001849,GenBank accession H74265 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000644,GenBank accession T62864 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000547,GenBank accession R09400 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000240,GenBank accession K01144 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001603,GenBank accession X17097 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000290,GenBank accession T55248 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000839,RARG gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001062,GenBank accession H40108 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000738,HS1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001341,GenBank accession R70479 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000545,GenBank accession H24401 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000001,GenBank accession H55933 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000148,GLBA gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000113,GenBank accession T72175 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000088,H3F2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001769,GenBank accession U20972 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001829,GenBank accession H06245 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000553,GenBank accession T51499 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001144,GenBank accession R84411 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001040,GenBank accession R72827 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000121,GenBank accession T51529 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000809,GenBank accession H87240 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001905,GenBank accession U26710 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001785,GenBank accession R27369 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000252,GenBank accession M16937 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001135,GenBank accession X83228 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000342,AChR gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001727,GenBank accession H11125 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001616,GenBank accession R05291 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000641,GenBank accession L11369 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000424,GenBank accession T52343 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000996,GenBank accession H89477 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000007,GenBank accession T51496 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000494,GenBank accession H17108 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000071,GenBank accession R49974 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000426,GenBank accession T97890 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001366,GenBank accession H42884 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001757,HK1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001146,GenBank accession R36467 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001688,GenBank accession L40392 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001429,KIAA0041 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000614,GenBank accession H11324 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000356,GenBank accession X14958 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001567,GenBank accession R12389 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000998,hIL-2Rg gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000945,KIAA0058 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000789,GenBank accession M26481 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001585,GenBank accession H87157 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000974,GenBank accession L07395 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001413,GenBank accession R49542 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000827,CANP gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001382,DP2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000454,TCRA gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000393,GenBank accession R56070 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001112,GenBank accession H45807 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001210,PHKLA gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001024,GenBank accession M69066 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000081,macrophage capping protein gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001933,GenBank accession R67999 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000909,GenBank accession X16356 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000466,GenBank accession H39654 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000263,ALDOC gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001805,GenBank accession R55828 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000049,GenBank accession H24754 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000632,GenBank accession R56892 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000336,B-CAM gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000151,GenBank accession X87838 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000647,GenBank accession Z25821 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001018,CSF2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000394,HMG14 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001670,GenBank accession X53586 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001442,SAP-1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000028,GenBank accession T63484 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000805,GenBank accession Z30644 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000021,GenBank accession H79852 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000462,PGAM2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001885,GenBank accession X07767 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001157,GenBank accession R44740 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001431,IGFBP3 gene expression,3,3,real_run3_colon_chunk001
colon,real,3,31,F000013,ACTB gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001205,serotonin 5-HT2 receptor gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001895,ckshs1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001381,YY1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001188,GenBank accession T71001 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001367,GenBank accession H51524 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000750,GenBank accession X90858 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001127,GenBank accession T56690 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001872,GenBank accession H88876 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001802,HIF-1 alpha gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001108,GenBank accession X17273 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001782,GenBank accession T48904 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000791,GenBank accession R54422 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000273,GenBank accession T46888 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000782,HSPG1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001828,GenBank accession R88749 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001983,GenBank accession R70790 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000634,GenBank accession H82719 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001010,GenBank accession L42542 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001008,GABRR2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000185,GenBank accession R93738 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000178,SAT gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000138,TPI1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000971,GenBank accession U06698 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000037,GenBank accession R86975 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001369,GenBank accession T98835 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001740,GenBank accession R80779 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000922,ADH3 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000991,GenBank accession J00277 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001890,GenBank accession U37673 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000531,GenBank accession D00265 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001241,GenBank accession H09665 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001061,GenBank accession R70535 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000595,A2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001011,MPR46 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001165,GenBank accession R60906 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001563,GenBank accession M96859 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000813,GenBank accession T92451 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001862,ERK1 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000822,GenBank accession T53868 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001754,GenBank accession X73902 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000904,HCFC1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000855,GenBank accession H22842 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001826,GenBank accession X80230 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000821,GenBank accession R75843 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001217,IF4D gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001392,GenBank accession D13243 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001801,PSP-S gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001314,GenBank accession R43766 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001786,GenBank accession Z18948 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001608,GenBank accession U30872 expression,0,3,real_run3_colon_chunk001
